epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,172.666,1.09384,1.91618,1.09843,1,0.24181,0.94967,0.69475,0.9575,2.69917,0.90872,0.000465978,0.000465978,0.000465978
2,345.78,0.8315,1.04306,0.98034,0.96366,0.95628,0.99469,0.75415,0.90942,1.3104,0.96613,0.000932983,0.000932983,0.000932983
